item_id,pedido_id,produto,categoria,quantidade,preco_unitario
7792,2601,Monitor,Eletronicos,2,416.08
7793,2601,Camiseta,Moda,1,37.3
7794,2601,Calca,Moda,4,51.81
7795,2601,Camiseta,Moda,1,28.71
7796,2601,Luminaria,Casa,3,74.28
7797,2602,Camiseta,Moda,1,27.78
7798,2602,Calca,Moda,1,50.11
7799,2603,Teclado,Eletronicos,1,76.72
7800,2603,Luminaria,Casa,4,74.73
7801,2603,Jaqueta,Moda,2,100.01
7802,2603,Calca,Moda,2,61.15
7803,2603,Monitor,Eletronicos,2,496.4
7804,2604,Luminaria,Casa,2,146.86
7805,2605,Monitor,Eletronicos,4,669.78
7806,2606,Teclado,Eletronicos,1,131.79
7807,2606,Mesa,Casa,1,387.22
7808,2606,Notebook,Eletronicos,1,2286.23
7809,2607,Camiseta,Moda,2,40.75
7810,2608,Mouse,Eletronicos,4,19.42
7811,2608,Notebook,Eletronicos,1,839.53
7812,2608,Luminaria,Casa,1,35.47
7813,2608,Monitor,Eletronicos,3,201.04
7814,2608,Jaqueta,Moda,1,73.8
7815,2609,Teclado,Eletronicos,4,42.61
7816,2609,Luminaria,Casa,3,34.05
7817,2609,Sofa,Casa,1,376.8
7818,2609,Livro,Books,1,11.67
7819,2609,Sofa,Casa,1,357.41
7820,2610,Caderno,Papelaria,3,19.42
7821,2610,Mouse,Eletronicos,1,72.42
7822,2611,Livro,Books,2,15.99
7823,2612,Caderno,Papelaria,1,4.23
7824,2612,Luminaria,Casa,2,42.66
7825,2613,Sofa,Casa,3,631.02
7826,2613,Teclado,Eletronicos,4,103.33
7827,2613,Sofa,Casa,4,808.32
7828,2613,Caderno,Papelaria,3,13.77
7829,2614,Teclado,Eletronicos,3,122.2
7830,2614,Livro,Books,4,38.11
7831,2615,Mouse,Eletronicos,1,49.6
7832,2615,Caderno,Papelaria,3,14.73
7833,2615,Calca,Moda,1,105.21
7834,2615,Jaqueta,Moda,2,214.13
7835,2616,Teclado,Eletronicos,3,76.24
7836,2616,Caderno,Papelaria,3,10.26
7837,2617,Livro,Books,4,18.91
7838,2617,Camiseta,Moda,2,34.91
7839,2617,Calca,Moda,4,56.5
7840,2618,Monitor,Eletronicos,3,540.09
7841,2618,Luminaria,Casa,2,77.59
7842,2618,Notebook,Eletronicos,4,2456.59
7843,2619,Luminaria,Casa,4,117.19
7844,2619,Mesa,Casa,1,382.94
7845,2619,Mouse,Eletronicos,3,75.0
7846,2619,Mesa,Casa,4,543.26
7847,2619,Monitor,Eletronicos,2,841.42
7848,2620,Monitor,Eletronicos,3,325.28
7849,2620,Jaqueta,Moda,4,105.97
7850,2620,Sofa,Casa,4,573.53
7851,2620,Sofa,Casa,1,531.76
7852,2620,Mesa,Casa,3,281.28
7853,2621,Teclado,Eletronicos,2,117.68
7854,2621,Livro,Books,1,29.98
7855,2621,Teclado,Eletronicos,2,81.6
7856,2621,Livro,Books,3,39.15
7857,2621,Notebook,Eletronicos,1,2174.68
7858,2622,Monitor,Eletronicos,3,807.9
7859,2622,Teclado,Eletronicos,1,98.71
7860,2622,Mesa,Casa,4,435.92
7861,2622,Caderno,Papelaria,3,14.33
7862,2623,Sofa,Casa,2,292.59
7863,2623,Sofa,Casa,2,359.6
7864,2623,Calca,Moda,3,34.81
7865,2623,Camiseta,Moda,3,24.14
7866,2624,Teclado,Eletronicos,3,103.59
7867,2624,Teclado,Eletronicos,2,84.45
7868,2624,Livro,Books,2,33.8
7869,2624,Mouse,Eletronicos,1,47.87
7870,2625,Luminaria,Casa,2,105.49
7871,2625,Mesa,Casa,1,340.47
7872,2625,Sofa,Casa,3,674.05
7873,2625,Caderno,Papelaria,2,14.48
7874,2626,Mesa,Casa,1,363.57
7875,2626,Mesa,Casa,3,377.34
7876,2626,Livro,Books,2,33.69
7877,2627,Teclado,Eletronicos,2,73.84
7878,2627,Caderno,Papelaria,3,11.98
7879,2627,Caderno,Papelaria,4,10.83
7880,2627,Mesa,Casa,3,287.18
7881,2628,Calca,Moda,4,52.47
7882,2628,Caderno,Papelaria,2,8.32
7883,2628,Caderno,Papelaria,2,7.26
7884,2629,Calca,Moda,1,73.58
7885,2630,Caderno,Papelaria,2,17.22
7886,2631,Monitor,Eletronicos,3,333.22
7887,2631,Camiseta,Moda,1,27.55
7888,2631,Jaqueta,Moda,2,80.72
7889,2631,Livro,Books,4,16.22
7890,2631,Teclado,Eletronicos,3,55.64
7891,2632,Monitor,Eletronicos,2,636.79
7892,2632,Monitor,Eletronicos,4,613.96
7893,2633,Mesa,Casa,2,231.37
7894,2633,Notebook,Eletronicos,3,1583.38
7895,2633,Caderno,Papelaria,1,10.75
7896,2634,Sofa,Casa,3,789.1
7897,2634,Camiseta,Moda,3,43.75
7898,2635,Teclado,Eletronicos,4,125.84
7899,2635,Livro,Books,4,29.63
7900,2635,Luminaria,Casa,2,119.61
7901,2636,Jaqueta,Moda,1,204.82
7902,2637,Monitor,Eletronicos,1,462.71
7903,2637,Mouse,Eletronicos,4,47.04
7904,2637,Monitor,Eletronicos,1,455.84
7905,2637,Sofa,Casa,1,653.36
7906,2638,Notebook,Eletronicos,4,2043.56
7907,2638,Teclado,Eletronicos,1,114.6
7908,2638,Camiseta,Moda,4,40.76
7909,2638,Livro,Books,1,32.71
7910,2639,Monitor,Eletronicos,1,243.01
7911,2639,Sofa,Casa,2,338.34
7912,2639,Livro,Books,3,11.08
7913,2639,Sofa,Casa,1,238.0
7914,2640,Teclado,Eletronicos,4,32.98
7915,2641,Teclado,Eletronicos,2,74.44
7916,2641,Notebook,Eletronicos,1,1812.53
7917,2641,Mouse,Eletronicos,4,38.2
7918,2642,Livro,Books,1,40.32
7919,2642,Camiseta,Moda,1,54.09
7920,2642,Monitor,Eletronicos,4,615.13
7921,2643,Sofa,Casa,3,743.3
7922,2643,Mesa,Casa,2,425.14
7923,2643,Monitor,Eletronicos,3,678.68
7924,2644,Teclado,Eletronicos,4,130.27
7925,2644,Jaqueta,Moda,1,195.99
7926,2644,Luminaria,Casa,1,139.14
7927,2644,Luminaria,Casa,1,115.64
7928,2644,Luminaria,Casa,4,99.76
7929,2645,Sofa,Casa,2,465.24
7930,2645,Mouse,Eletronicos,1,32.84
7931,2646,Monitor,Eletronicos,1,499.1
7932,2647,Livro,Books,2,35.83
7933,2648,Caderno,Papelaria,1,5.66
7934,2648,Caderno,Papelaria,4,5.79
7935,2648,Mouse,Eletronicos,3,28.61
7936,2648,Jaqueta,Moda,4,84.33
7937,2649,Calca,Moda,1,34.96
7938,2650,Monitor,Eletronicos,3,823.1
7939,2651,Calca,Moda,3,99.75
7940,2652,Mouse,Eletronicos,2,70.17
7941,2652,Monitor,Eletronicos,1,775.17
7942,2652,Mesa,Casa,2,460.12
7943,2653,Sofa,Casa,3,389.21
7944,2653,Livro,Books,3,21.98
7945,2653,Livro,Books,1,19.5
7946,2654,Calca,Moda,3,37.4
7947,2654,Monitor,Eletronicos,4,303.7
7948,2654,Jaqueta,Moda,4,100.27
7949,2654,Notebook,Eletronicos,3,1406.84
7950,2654,Camiseta,Moda,3,22.01
7951,2655,Sofa,Casa,1,268.17
7952,2655,Mesa,Casa,4,185.2
7953,2656,Caderno,Papelaria,4,6.59
7954,2656,Livro,Books,4,20.95
7955,2657,Teclado,Eletronicos,4,30.42
7956,2657,Livro,Books,2,10.72
7957,2657,Mesa,Casa,1,118.48
7958,2657,Jaqueta,Moda,1,51.71
7959,2658,Livro,Books,4,41.97
7960,2658,Luminaria,Casa,4,110.68
7961,2659,Camiseta,Moda,4,27.01
7962,2659,Jaqueta,Moda,1,137.95
7963,2660,Mouse,Eletronicos,1,20.34
7964,2660,Teclado,Eletronicos,2,47.83
7965,2660,Mesa,Casa,2,174.34
7966,2660,Monitor,Eletronicos,2,283.47
7967,2660,Camiseta,Moda,4,18.05
7968,2661,Teclado,Eletronicos,3,124.22
7969,2661,Camiseta,Moda,2,41.85
7970,2662,Mesa,Casa,1,322.81
7971,2663,Caderno,Papelaria,1,8.03
7972,2664,Jaqueta,Moda,1,173.95
7973,2664,Mouse,Eletronicos,3,44.95
7974,2664,Sofa,Casa,2,639.34
7975,2664,Camiseta,Moda,1,37.49
7976,2664,Jaqueta,Moda,2,115.87
7977,2665,Jaqueta,Moda,3,165.06
7978,2665,Mouse,Eletronicos,3,57.39
7979,2666,Notebook,Eletronicos,1,1524.41
7980,2666,Sofa,Casa,1,471.69
7981,2667,Teclado,Eletronicos,2,66.04
7982,2668,Teclado,Eletronicos,3,55.45
7983,2668,Livro,Books,4,22.74
7984,2668,Livro,Books,1,25.62
7985,2668,Livro,Books,2,25.13
7986,2668,Sofa,Casa,4,622.5
7987,2669,Calca,Moda,1,95.13
7988,2669,Caderno,Papelaria,2,12.98
7989,2669,Luminaria,Casa,2,99.79
7990,2669,Jaqueta,Moda,3,188.59
7991,2670,Mesa,Casa,2,431.46
7992,2670,Camiseta,Moda,2,67.76
7993,2670,Teclado,Eletronicos,3,113.13
7994,2671,Notebook,Eletronicos,4,2035.33
7995,2671,Caderno,Papelaria,4,10.55
7996,2671,Mouse,Eletronicos,2,43.83
7997,2671,Mesa,Casa,2,336.9
7998,2672,Luminaria,Casa,3,63.57
7999,2672,Luminaria,Casa,1,74.97
8000,2672,Livro,Books,2,23.17
8001,2672,Caderno,Papelaria,2,9.18
8002,2672,Caderno,Papelaria,2,7.99
8003,2673,Teclado,Eletronicos,4,49.05
8004,2673,Luminaria,Casa,4,50.81
8005,2673,Calca,Moda,4,43.84
8006,2673,Teclado,Eletronicos,1,54.24
8007,2673,Caderno,Papelaria,3,6.81
8008,2674,Camiseta,Moda,1,17.85
8009,2675,Camiseta,Moda,1,41.65
8010,2675,Teclado,Eletronicos,2,61.58
8011,2675,Caderno,Papelaria,3,12.47
8012,2676,Calca,Moda,2,66.7
8013,2676,Camiseta,Moda,2,40.96
8014,2677,Notebook,Eletronicos,1,1085.27
8015,2677,Notebook,Eletronicos,3,1060.35
8016,2677,Mouse,Eletronicos,3,29.65
8017,2678,Calca,Moda,4,50.83
8018,2679,Mouse,Eletronicos,4,67.76
8019,2679,Jaqueta,Moda,4,188.84
8020,2680,Mouse,Eletronicos,2,40.92
8021,2680,Livro,Books,3,23.27
8022,2680,Livro,Books,3,26.32
8023,2680,Sofa,Casa,2,730.51
8024,2681,Livro,Books,2,15.05
8025,2681,Luminaria,Casa,4,47.34
8026,2681,Teclado,Eletronicos,1,32.57
8027,2681,Jaqueta,Moda,3,55.74
8028,2682,Sofa,Casa,3,485.61
8029,2682,Teclado,Eletronicos,1,46.79
8030,2682,Calca,Moda,2,41.83
8031,2683,Mouse,Eletronicos,3,56.98
8032,2683,Teclado,Eletronicos,4,133.04
8033,2684,Camiseta,Moda,2,17.2
8034,2684,Monitor,Eletronicos,2,257.92
8035,2684,Luminaria,Casa,2,44.25
8036,2684,Luminaria,Casa,1,41.23
8037,2685,Luminaria,Casa,4,52.91
8038,2685,Camiseta,Moda,3,33.29
8039,2685,Calca,Moda,2,56.1
8040,2685,Sofa,Casa,2,557.2
8041,2685,Teclado,Eletronicos,3,55.63
8042,2686,Notebook,Eletronicos,1,1047.14
8043,2687,Notebook,Eletronicos,3,1353.23
8044,2688,Monitor,Eletronicos,4,443.58
8045,2688,Teclado,Eletronicos,1,66.53
8046,2688,Sofa,Casa,1,542.45
8047,2689,Teclado,Eletronicos,1,105.75
8048,2690,Luminaria,Casa,4,32.78
8049,2690,Monitor,Eletronicos,3,236.01
8050,2690,Mesa,Casa,1,192.36
8051,2690,Livro,Books,1,12.88
8052,2691,Mesa,Casa,3,202.53
8053,2691,Notebook,Eletronicos,2,1379.15
8054,2691,Sofa,Casa,3,363.4
8055,2691,Notebook,Eletronicos,2,1124.26
8056,2692,Mesa,Casa,3,518.57
8057,2692,Jaqueta,Moda,4,218.96
8058,2692,Livro,Books,4,36.45
8059,2693,Luminaria,Casa,3,133.53
8060,2693,Mesa,Casa,3,508.18
8061,2693,Caderno,Papelaria,1,15.71
8062,2693,Teclado,Eletronicos,3,146.47
8063,2693,Notebook,Eletronicos,2,3652.13
8064,2694,Mouse,Eletronicos,2,61.17
8065,2694,Notebook,Eletronicos,1,2202.49
8066,2694,Mesa,Casa,4,421.31
8067,2694,Teclado,Eletronicos,4,121.82
8068,2695,Teclado,Eletronicos,4,46.63
8069,2695,Luminaria,Casa,1,54.73
8070,2696,Teclado,Eletronicos,1,79.46
8071,2696,Luminaria,Casa,2,82.54
8072,2696,Calca,Moda,4,72.73
8073,2696,Camiseta,Moda,1,39.65
8074,2697,Teclado,Eletronicos,4,136.51
8075,2697,Caderno,Papelaria,2,16.93
8076,2697,Livro,Books,1,45.09
8077,2697,Mouse,Eletronicos,4,61.6
8078,2697,Camiseta,Moda,4,55.18
8079,2698,Monitor,Eletronicos,1,777.15
8080,2698,Luminaria,Casa,1,118.98
8081,2698,Jaqueta,Moda,2,213.35
8082,2698,Livro,Books,4,30.22
8083,2698,Mouse,Eletronicos,4,50.67
8084,2699,Sofa,Casa,3,678.82
8085,2699,Teclado,Eletronicos,3,85.98
8086,2699,Notebook,Eletronicos,3,1398.62
8087,2699,Mouse,Eletronicos,4,31.05
8088,2699,Sofa,Casa,2,542.53
8089,2700,Calca,Moda,4,126.71
8090,2700,Monitor,Eletronicos,1,845.92
8091,2700,Jaqueta,Moda,4,246.25
8092,2700,Camiseta,Moda,3,50.24
8093,2700,Caderno,Papelaria,3,18.93
8094,2701,Monitor,Eletronicos,2,601.8
8095,2701,Calca,Moda,4,76.59
8096,2701,Sofa,Casa,3,1101.99
8097,2701,Calca,Moda,1,112.14
8098,2702,Notebook,Eletronicos,3,1979.57
8099,2702,Sofa,Casa,4,623.84
8100,2702,Camiseta,Moda,2,49.49
8101,2703,Teclado,Eletronicos,2,135.75
8102,2704,Camiseta,Moda,1,62.11
8103,2704,Jaqueta,Moda,2,231.64
8104,2704,Teclado,Eletronicos,3,158.8
8105,2704,Sofa,Casa,2,993.09
8106,2704,Jaqueta,Moda,3,223.34
8107,2705,Livro,Books,1,11.15
8108,2705,Notebook,Eletronicos,1,673.37
8109,2705,Camiseta,Moda,3,15.93
8110,2705,Livro,Books,3,10.11
8111,2706,Monitor,Eletronicos,4,694.77
8112,2706,Mesa,Casa,2,519.63
8113,2707,Calca,Moda,1,117.61
8114,2708,Jaqueta,Moda,3,175.24
8115,2709,Mesa,Casa,4,338.42
8116,2709,Mesa,Casa,2,276.48
8117,2710,Mouse,Eletronicos,3,52.69
8118,2711,Teclado,Eletronicos,3,78.82
8119,2712,Jaqueta,Moda,3,178.36
8120,2712,Camiseta,Moda,4,51.94
8121,2712,Caderno,Papelaria,1,15.53
8122,2713,Caderno,Papelaria,3,16.48
8123,2713,Monitor,Eletronicos,2,793.99
8124,2713,Sofa,Casa,3,790.73
8125,2713,Sofa,Casa,3,773.03
8126,2713,Monitor,Eletronicos,2,815.75
8127,2714,Livro,Books,3,14.97
8128,2714,Calca,Moda,1,36.09
8129,2714,Camiseta,Moda,3,23.08
8130,2714,Teclado,Eletronicos,3,34.29
8131,2714,Monitor,Eletronicos,1,239.29
8132,2715,Livro,Books,4,23.82
8133,2715,Mouse,Eletronicos,1,36.4
8134,2715,Mesa,Casa,1,290.21
8135,2716,Mesa,Casa,4,320.4
8136,2716,Sofa,Casa,1,658.4
8137,2716,Camiseta,Moda,3,28.23
8138,2716,Notebook,Eletronicos,3,1897.02
8139,2717,Luminaria,Casa,4,103.08
8140,2717,Mouse,Eletronicos,1,37.96
8141,2718,Teclado,Eletronicos,2,122.69
8142,2718,Camiseta,Moda,3,57.68
8143,2718,Calca,Moda,4,97.41
8144,2718,Calca,Moda,1,86.69
8145,2718,Calca,Moda,2,65.38
8146,2719,Camiseta,Moda,4,56.61
8147,2720,Luminaria,Casa,4,140.52
8148,2720,Jaqueta,Moda,4,195.14
8149,2720,Mouse,Eletronicos,2,73.4
8150,2720,Teclado,Eletronicos,3,149.27
8151,2721,Monitor,Eletronicos,1,920.02
8152,2721,Mesa,Casa,4,478.32
8153,2721,Caderno,Papelaria,4,20.9
8154,2721,Camiseta,Moda,1,75.4
8155,2722,Caderno,Papelaria,2,10.25
8156,2722,Notebook,Eletronicos,4,1569.52
8157,2723,Mesa,Casa,4,478.84
8158,2724,Monitor,Eletronicos,2,292.82
8159,2724,Mesa,Casa,4,216.74
8160,2724,Sofa,Casa,4,371.97
8161,2725,Caderno,Papelaria,3,5.02
8162,2725,Monitor,Eletronicos,1,286.97
8163,2725,Notebook,Eletronicos,3,1030.52
8164,2726,Monitor,Eletronicos,2,494.21
8165,2726,Notebook,Eletronicos,4,1577.07
8166,2726,Camiseta,Moda,2,36.18
8167,2726,Teclado,Eletronicos,4,63.0
8168,2727,Notebook,Eletronicos,3,1279.63
8169,2727,Monitor,Eletronicos,1,330.84
8170,2727,Livro,Books,3,15.45
8171,2727,Notebook,Eletronicos,2,1062.71
8172,2727,Jaqueta,Moda,4,91.08
8173,2728,Jaqueta,Moda,2,65.64
8174,2728,Notebook,Eletronicos,3,1146.55
8175,2728,Jaqueta,Moda,4,64.34
8176,2729,Sofa,Casa,2,591.24
8177,2729,Camiseta,Moda,4,38.62
8178,2730,Calca,Moda,3,97.96
8179,2730,Sofa,Casa,1,792.23
8180,2730,Jaqueta,Moda,2,128.94
8181,2730,Caderno,Papelaria,1,13.76
8182,2730,Notebook,Eletronicos,1,2686.24
8183,2731,Livro,Books,3,14.84
8184,2731,Sofa,Casa,1,358.72
8185,2731,Mesa,Casa,2,127.06
8186,2731,Calca,Moda,2,35.52
8187,2732,Livro,Books,1,19.54
8188,2732,Caderno,Papelaria,2,8.89
8189,2732,Monitor,Eletronicos,1,331.57
8190,2732,Sofa,Casa,1,469.69
8191,2732,Notebook,Eletronicos,2,1221.89
8192,2733,Sofa,Casa,4,681.47
8193,2734,Jaqueta,Moda,3,82.48
8194,2734,Notebook,Eletronicos,3,1321.48
8195,2735,Sofa,Casa,3,704.48
8196,2735,Notebook,Eletronicos,1,1493.45
8197,2736,Mouse,Eletronicos,2,26.14
8198,2737,Caderno,Papelaria,2,9.7
8199,2737,Camiseta,Moda,3,38.33
8200,2737,Luminaria,Casa,1,76.67
8201,2738,Calca,Moda,1,28.85
8202,2738,Notebook,Eletronicos,2,1030.28
8203,2739,Monitor,Eletronicos,4,243.97
8204,2739,Luminaria,Casa,3,46.94
8205,2739,Mesa,Casa,1,195.76
8206,2739,Livro,Books,4,14.89
8207,2739,Teclado,Eletronicos,2,42.42
8208,2740,Sofa,Casa,1,938.09
8209,2740,Teclado,Eletronicos,2,107.89
8210,2741,Sofa,Casa,1,367.26
8211,2741,Caderno,Papelaria,2,5.61
8212,2741,Camiseta,Moda,4,17.13
8213,2741,Luminaria,Casa,2,37.63
8214,2741,Caderno,Papelaria,2,5.0
8215,2742,Calca,Moda,3,73.98
8216,2743,Monitor,Eletronicos,4,331.32
8217,2743,Jaqueta,Moda,3,98.08
8218,2743,Sofa,Casa,4,490.48
8219,2744,Sofa,Casa,1,697.17
8220,2744,Camiseta,Moda,3,41.58
8221,2745,Teclado,Eletronicos,3,45.37
8222,2745,Livro,Books,3,15.94
8223,2745,Calca,Moda,2,46.99
8224,2746,Camiseta,Moda,3,18.39
8225,2746,Teclado,Eletronicos,1,49.06
8226,2746,Camiseta,Moda,4,22.04
8227,2746,Mouse,Eletronicos,2,28.51
8228,2747,Notebook,Eletronicos,3,2758.68
8229,2748,Livro,Books,4,18.48
8230,2748,Livro,Books,1,25.03
8231,2749,Notebook,Eletronicos,3,1566.38
8232,2750,Jaqueta,Moda,2,100.48
8233,2750,Calca,Moda,4,67.53
8234,2750,Mesa,Casa,4,329.43
8235,2750,Luminaria,Casa,1,86.56
8236,2750,Notebook,Eletronicos,4,1573.56
8237,2751,Notebook,Eletronicos,2,1126.02
8238,2751,Luminaria,Casa,1,58.31
8239,2751,Camiseta,Moda,4,25.37
8240,2752,Notebook,Eletronicos,1,2159.49
8241,2752,Camiseta,Moda,2,49.64
8242,2753,Camiseta,Moda,2,55.63
8243,2753,Luminaria,Casa,1,141.65
8244,2753,Sofa,Casa,3,861.67
8245,2754,Teclado,Eletronicos,1,114.44
8246,2754,Jaqueta,Moda,4,157.97
8247,2754,Caderno,Papelaria,3,15.56
8248,2755,Livro,Books,4,11.1
8249,2755,Calca,Moda,4,29.75
8250,2755,Jaqueta,Moda,3,76.89
8251,2755,Sofa,Casa,3,287.53
8252,2756,Calca,Moda,3,71.25
8253,2756,Livro,Books,2,34.97
8254,2757,Jaqueta,Moda,2,86.14
8255,2757,Notebook,Eletronicos,1,1118.56
8256,2757,Teclado,Eletronicos,1,61.77
8257,2757,Caderno,Papelaria,1,7.42
8258,2758,Camiseta,Moda,2,65.26
8259,2758,Teclado,Eletronicos,2,106.69
8260,2758,Calca,Moda,2,104.2
8261,2759,Notebook,Eletronicos,3,1619.57
8262,2759,Calca,Moda,3,66.58
8263,2759,Notebook,Eletronicos,2,1655.16
8264,2759,Camiseta,Moda,3,36.46
8265,2760,Calca,Moda,2,46.23
8266,2760,Jaqueta,Moda,4,87.6
8267,2760,Sofa,Casa,1,379.42
8268,2760,Sofa,Casa,2,419.16
8269,2761,Livro,Books,2,35.63
8270,2761,Sofa,Casa,4,948.44
8271,2761,Sofa,Casa,1,797.19
8272,2762,Sofa,Casa,2,691.02
8273,2762,Notebook,Eletronicos,1,1938.42
8274,2763,Mouse,Eletronicos,2,23.23
8275,2763,Monitor,Eletronicos,2,280.34
8276,2763,Livro,Books,1,14.48
8277,2763,Livro,Books,2,17.4
8278,2763,Mesa,Casa,1,228.9
8279,2764,Livro,Books,3,44.57
8280,2764,Notebook,Eletronicos,1,3068.01
8281,2764,Camiseta,Moda,3,56.58
8282,2764,Monitor,Eletronicos,3,768.32
8283,2764,Calca,Moda,2,92.1
8284,2765,Monitor,Eletronicos,2,856.76
8285,2765,Sofa,Casa,2,974.42
8286,2765,Notebook,Eletronicos,1,2442.06
8287,2765,Monitor,Eletronicos,4,874.76
8288,2765,Mouse,Eletronicos,1,73.41
8289,2766,Luminaria,Casa,4,104.73
8290,2766,Livro,Books,2,33.22
8291,2766,Camiseta,Moda,4,58.37
8292,2766,Notebook,Eletronicos,3,2684.48
8293,2766,Luminaria,Casa,1,94.55
8294,2767,Notebook,Eletronicos,1,2444.0
8295,2767,Mesa,Casa,2,341.64
8296,2768,Mesa,Casa,1,326.39
8297,2768,Luminaria,Casa,4,65.01
8298,2769,Sofa,Casa,3,1086.28
8299,2769,Luminaria,Casa,1,155.19
8300,2770,Mouse,Eletronicos,2,56.96
8301,2770,Calca,Moda,1,90.94
8302,2770,Luminaria,Casa,2,96.51
8303,2770,Monitor,Eletronicos,1,540.76
8304,2771,Mouse,Eletronicos,3,20.95
8305,2771,Livro,Books,3,10.4
8306,2772,Mouse,Eletronicos,3,45.4
8307,2772,Caderno,Papelaria,1,14.06
8308,2772,Luminaria,Casa,2,106.76
8309,2772,Mesa,Casa,3,360.29
8310,2773,Mesa,Casa,3,276.75
8311,2773,Monitor,Eletronicos,4,333.46
8312,2773,Notebook,Eletronicos,3,1569.34
8313,2774,Sofa,Casa,2,922.49
8314,2774,Mouse,Eletronicos,4,61.18
8315,2774,Notebook,Eletronicos,1,1908.77
8316,2774,Luminaria,Casa,1,81.7
8317,2775,Mesa,Casa,1,215.58
8318,2776,Teclado,Eletronicos,3,90.64
8319,2776,Mesa,Casa,2,383.42
8320,2776,Calca,Moda,3,77.76
8321,2776,Mouse,Eletronicos,4,54.21
8322,2776,Notebook,Eletronicos,4,2090.05
8323,2777,Mesa,Casa,2,560.46
8324,2777,Jaqueta,Moda,4,180.09
8325,2777,Calca,Moda,1,79.16
8326,2778,Jaqueta,Moda,1,168.38
8327,2778,Calca,Moda,2,125.71
8328,2779,Luminaria,Casa,3,114.37
8329,2779,Calca,Moda,3,102.57
8330,2779,Notebook,Eletronicos,3,3075.15
8331,2779,Calca,Moda,3,95.61
8332,2779,Notebook,Eletronicos,3,3258.95
8333,2780,Monitor,Eletronicos,1,761.75
8334,2781,Livro,Books,3,40.38
8335,2781,Luminaria,Casa,4,118.29
8336,2782,Mesa,Casa,4,481.07
8337,2782,Mouse,Eletronicos,3,55.36
8338,2782,Mouse,Eletronicos,2,53.48
8339,2782,Notebook,Eletronicos,2,2462.13
8340,2782,Mesa,Casa,3,326.96
8341,2783,Livro,Books,3,21.41
8342,2784,Livro,Books,3,22.98
8343,2785,Calca,Moda,4,63.52
8344,2785,Jaqueta,Moda,2,133.96
8345,2785,Mouse,Eletronicos,3,38.64
8346,2785,Teclado,Eletronicos,2,63.98
8347,2785,Camiseta,Moda,1,35.5
8348,2786,Mesa,Casa,4,318.19
8349,2786,Livro,Books,4,28.14
8350,2786,Sofa,Casa,1,476.45
8351,2786,Mouse,Eletronicos,2,37.6
8352,2787,Notebook,Eletronicos,1,2328.87
8353,2788,Luminaria,Casa,4,73.7
8354,2789,Mesa,Casa,3,275.7
8355,2789,Sofa,Casa,2,635.73
8356,2789,Sofa,Casa,2,647.63
8357,2789,Jaqueta,Moda,1,143.6
8358,2790,Livro,Books,2,39.32
8359,2790,Notebook,Eletronicos,1,3071.06
8360,2790,Calca,Moda,3,103.27
8361,2791,Caderno,Papelaria,3,15.35
8362,2792,Teclado,Eletronicos,1,64.56
8363,2793,Teclado,Eletronicos,2,99.21
8364,2794,Luminaria,Casa,1,54.02
8365,2794,Calca,Moda,3,33.16
8366,2794,Luminaria,Casa,1,35.28
8367,2794,Caderno,Papelaria,2,4.76
8368,2794,Livro,Books,3,15.92
8369,2795,Calca,Moda,4,108.31
8370,2795,Notebook,Eletronicos,1,2708.99
8371,2795,Camiseta,Moda,3,69.78
8372,2795,Luminaria,Casa,4,122.93
8373,2796,Sofa,Casa,4,800.0
8374,2796,Camiseta,Moda,1,51.38
8375,2797,Luminaria,Casa,4,37.14
8376,2797,Teclado,Eletronicos,4,38.23
8377,2798,Caderno,Papelaria,2,13.15
8378,2798,Camiseta,Moda,2,45.27
8379,2798,Calca,Moda,1,81.83
8380,2798,Jaqueta,Moda,1,168.7
8381,2799,Livro,Books,1,23.93
8382,2799,Mesa,Casa,3,226.86
8383,2799,Notebook,Eletronicos,4,2004.54
8384,2800,Mesa,Casa,3,358.3
8385,2800,Camiseta,Moda,1,38.45
8386,2800,Caderno,Papelaria,1,8.54
8387,2800,Calca,Moda,2,64.94
8388,2801,Notebook,Eletronicos,2,2464.47
8389,2801,Mouse,Eletronicos,2,54.24
8390,2802,Notebook,Eletronicos,1,1094.04
8391,2803,Mouse,Eletronicos,3,53.24
8392,2803,Mesa,Casa,2,485.97
8393,2803,Caderno,Papelaria,3,16.04
8394,2803,Luminaria,Casa,4,84.41
8395,2804,Camiseta,Moda,1,35.13
8396,2804,Jaqueta,Moda,3,159.87
8397,2804,Teclado,Eletronicos,1,103.97
8398,2804,Mouse,Eletronicos,4,48.54
8399,2804,Jaqueta,Moda,3,136.68
8400,2805,Sofa,Casa,1,297.87
8401,2805,Monitor,Eletronicos,3,249.08
8402,2805,Notebook,Eletronicos,2,1091.4
8403,2805,Caderno,Papelaria,2,4.14
8404,2805,Jaqueta,Moda,2,52.27
8405,2806,Calca,Moda,3,78.83
8406,2806,Notebook,Eletronicos,3,2481.81
8407,2806,Luminaria,Casa,2,91.12
8408,2807,Notebook,Eletronicos,1,3054.42
8409,2807,Sofa,Casa,3,888.91
8410,2808,Caderno,Papelaria,4,15.38
8411,2808,Caderno,Papelaria,1,16.53
8412,2808,Calca,Moda,1,83.55
8413,2808,Luminaria,Casa,3,87.83
8414,2808,Calca,Moda,1,103.62
8415,2809,Monitor,Eletronicos,3,287.1
8416,2810,Jaqueta,Moda,4,207.08
8417,2810,Sofa,Casa,2,934.53
